Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
3446,291,16,162,23,2264,212,224,127,2064,1,23,2
3067,101,14,662,143,4248,240,229,118,481,3,33,2
2150,310,12,541,21,1340,195,213,171,1333,3,10,3
2885,71,16,118,8,6074,220,233,122,777,1,29,1
3396,325,14,384,25,2543,216,224,148,1418,2,12,2
3164,294,15,108,162,4853,204,225,156,1456,2,22,2
3338,133,17,1243,152,1336,226,226,122,2247,3,23,2
3120,114,9,124,77,1764,214,226,131,1995,2,33,1
3296,291,19,297,140,443,216,248,160,974,2,22,2
3028,86,16,108,42,1807,235,235,127,1232,3,39,2
2893,45,18,124,117,551,224,205,120,408,1,29,2
2170,323,17,108,36,1286,161,222,18,1032,4,10,1
3024,77,15,356,19,1311,226,248,163,2942,1,12,2
3026,108,17,483,33,1140,220,245,141,1245,1,32,2
2385,15,15,180,86,1242,225,226,139,1674,4,10,3
3291,171,17,277,54,7148,229,220,171,1457,1,29,2
2141,112,7,677,161,848,236,226,136,1018,4,5,2
2253,321,13,257,13,942,181,211,162,718,4,10,3
2663,354,6,253,12,1946,217,227,141,917,1,29,2
2330,191,12,0,0,315,232,229,99,1764,4,10,6
3190,285,18,124,169,3446,175,200,187,789,2,33,2
2725,321,22,308,19,4858,194,211,170,1472,3,23,2
2086,324,14,124,61,310,201,203,155,2870,4,10,2
3086,269,16,60,42,1260,140,222,223,1222,1,29,2
3117,142,34,391,11,1906,219,228,161,1455,4,6,3
3069,56,23,646,279,1406,136,175,204,3407,2,23,1
3253,44,28,0,0,1973,223,241,135,1599,3,33,1
3091,309,3,478,22,1987,191,192,168,3627,2,23,1
3037,348,12,109,0,1446,204,242,150,2466,1,19,2
3206,239,25,371,61,5203,181,238,19,4420,3,23,1
3389,178,6,142,31,1385,221,205,128,2752,1,13,2
3217,286,11,218,34,628,228,216,110,300,1,33,2
3261,295,6,108,11,1523,206,236,190,1488,1,22,1
3228,117,14,42,5,1704,187,223,173,1522,2,23,1
3274,139,15,201,15,2519,216,215,166,1359,2,24,2
2664,319,14,118,117,2683,171,230,158,1483,4,4,6
3252,323,5,278,16,1262,197,218,178,2139,2,22,1
3128,291,10,217,167,5261,141,214,160,1616,2,33,1
3104,283,13,312,12,803,224,225,123,2694,2,23,2
3115,167,35,248,101,2836,196,233,118,3342,3,22,2
2000,103,19,243,133,636,244,221,123,644,4,10,6
2830,120,10,298,124,976,237,225,129,972,4,10,3
2945,242,13,30,4,1209,184,231,182,1017,3,23,2
3150,140,19,212,85,1738,236,217,151,1528,2,24,1
3040,188,21,150,32,4131,225,168,128,1757,2,33,2
3167,335,48,108,105,1868,168,229,140,827,1,18,2
3311,34,17,30,25,1110,182,227,190,1443,1,39,7
2711,144,13,724,128,122,220,202,150,1200,1,23,3
2262,112,11,67,23,2795,231,258,99,2724,4,40,7
3209,111,15,671,111,1516,226,225,143,1651,3,31,2
3220,159,39,67,13,180,236,205,100,5072,2,10,2
2308,173,22,127,21,590,244,237,125,2080,4,6,6
3215,326,14,358,23,379,167,219,174,2419,2,22,2
3117,299,12,261,53,5501,167,230,208,1982,1,29,2
2977,329,11,257,91,368,214,208,136,6294,4,10,3
3149,15,19,212,69,1015,214,233,132,6230,1,23,1
3262,60,13,125,10,2648,228,240,104,1199,1,29,2
3118,201,10,402,84,880,248,226,101,1655,2,23,1
3212,104,20,295,6,690,242,211,198,5050,3,22,2
3255,293,13,522,16,1287,113,216,200,1234,2,32,2
2258,18,18,261,3,1148,209,244,124,2663,4,10,2
3251,43,17,30,17,2256,223,223,148,2418,1,29,2
2166,50,16,30,101,660,216,221,189,4497,3,38,1
2452,18,14,555,34,2474,225,226,153,2150,1,19,2
3154,89,28,272,-116,3200,218,222,140,5026,1,29,2
2970,22,14,360,180,772,150,224,21,1103,1,29,2
3154,365,14,42,0,3126,218,223,138,6007,1,29,1
2530,66,4,67,10,1432,228,205,130,1961,3,6,6
3105,123,23,112,109,1235,240,217,162,1074,4,100,5
3211,344,11,430,21,1573,163,234,172,1305,2,29,1
2924,293,9,449,121,1308,214,221,153,1379,1,12,1
3224,292,5,30,136,2286,189,244,161,4886,1,23,2
2482,264,11,109,42,960,190,243,177,635,4,6,6
3012,134,7,50,-1,1084,222,236,149,2111,1,10,3
3253,141,16,651,91,2750,249,207,129,1687,3,33,1
2512,315,22,174,106,2526,100,206,203,231,4,6,4
3109,128,12,204,25,2464,249,213,45,2290,1,29,2
3262,11,22,300,93,568,239,211,106,1646,2,22,1
2268,304,14,308,170,2411,163,221,212,1775,4,10,2
3242,311,24,772,25,5288,224,193,97,929,3,31,2
3056,16,16,0,0,1100,224,220,150,1655,3,32,2
3493,332,20,124,64,4985,175,234,189,1121,4,10,3
3308,142,12,150,5,4117,237,216,121,1339,2,23,2
3263,117,13,123,17,526,246,215,121,3167,2,33,1
3148,135,28,190,11,2223,249,199,115,679,4,6,3
3029,110,10,134,164,1098,222,214,113,2023,1,22,2
3208,281,17,670,24,3269,210,196,126,3969,3,32,2
2717,292,16,700,112,1080,210,205,164,910,3,33,1
3583,5,10,60,80,1584,230,197,121,4813,3,23,2
3525,327,5,370,162,2332,196,213,165,1078,2,22,2
3068,327,17,391,77,690,178,154,170,1129,1,23,2
2114,335,29,108,55,262,201,169,172,1086,4,10,3
3485,240,12,306,99,3341,215,245,142,6905,2,29,2
3285,186,13,30,36,2479,247,227,189,2313,1,30,2
3194,12,4,127,-32,1519,231,221,103,5086,3,32,1
2470,296,14,215,74,1239,180,213,193,1428,4,10,3
3313,151,22,247,16,1121,241,207,76,2435,1,10,1
2222,351,18,108,21,1120,201,229,142,1090,4,10,6
2912,326,28,464,80,4720,184,182,150,2829,4,10,2
3085,324,10,150,14,2784,194,214,162,2559,1,29,2
3212,129,13,277,113,142,234,219,129,1116,2,23,2
2347,51,13,108,150,1273,208,226,180,2484,4,12,3
3299,213,13,108,31,1134,206,224,152,1200,3,32,1
2105,246,10,127,14,1550,174,226,145,1078,4,6,3
2221,12,15,369,120,2183,248,226,123,1775,4,40,7
3314,116,11,624,505,1374,210,214,164,2138,1,29,2
2921,115,23,42,10,1566,114,217,176,1728,1,29,1
2923,131,14,90,21,1943,207,222,159,1504,1,14,1
3099,142,25,310,41,1229,195,217,180,1214,4,10,6
2374,231,38,30,48,952,88,214,191,1063,4,10,2
3123,177,11,370,101,1503,229,225,136,1226,2,23,1
2259,94,35,273,109,1690,221,225,117,1653,4,10,3
2131,161,13,333,22,1100,204,214,171,451,4,19,5
3137,191,28,270,19,1320,205,183,178,1560,2,19,2
2760,51,16,372,174,653,221,243,163,3008,1,29,1
3332,12,9,170,-3,5581,238,227,177,3355,3,33,1
3097,311,16,920,164,847,197,219,157,4031,1,29,1
3150,264,14,207,2,606,186,215,170,1162,2,28,2
2344,63,26,108,33,578,150,238,164,1776,4,39,7
3013,129,15,164,116,833,233,222,135,836,2,22,2
3210,16,25,170,54,3601,227,171,110,1801,3,29,2
3118,123,17,150,15,1220,248,225,123,2759,1,29,1
2580,116,14,127,-42,575,235,226,123,868,3,23,2
3128,386,12,150,150,1234,177,214,150,1296,3,23,2
3291,351,6,30,12,745,141,226,176,630,1,29,2
3167,34,15,0,0,2491,216,230,143,2743,3,33,1
3052,23,19,391,31,875,206,221,199,1258,3,30,1
3271,166,11,185,44,1751,232,196,115,710,2,33,1
3137,17,16,60,108,1278,217,229,135,1547,2,33,2
3060,119,21,120,5,1243,228,223,178,3280,1,32,1
3191,321,18,635,114,1830,224,222,117,2894,2,35,2
3046,288,17,428,256,4406,150,232,212,1995,3,33,2
3219,255,24,651,50,1909,204,228,167,2368,3,23,1
3200,73,4,177,36,3951,250,224,116,990,3,30,1
2274,352,9,90,65,3638,176,241,195,5555,1,10,2
3202,299,9,242,42,1328,203,222,134,1161,2,22,1
3199,135,17,347,27,2419,231,255,138,3278,3,32,1
3349,336,5,127,28,2146,209,225,186,3383,1,12,1
3114,191,26,297,91,301,236,213,168,1375,2,33,2
3071,133,16,170,23,5108,220,212,109,1228,1,29,2
2744,180,21,365,217,604,196,216,125,1774,1,29,1
2811,131,18,440,247,1416,217,236,143,425,3,10,1
3232,54,23,422,167,4135,212,176,149,628,1,23,2
2937,204,3,108,36,880,172,246,195,781,3,24,2
3108,13,6,121,14,2527,238,236,132,4737,1,29,2
3282,84,18,250,178,7388,244,221,122,3825,2,31,1
2098,169,9,295,42,1362,199,223,184,1611,1,22,2
3081,337,15,30,10,6566,190,231,160,673,3,19,1
2392,81,27,201,10,773,214,178,115,1493,1,29,2
3242,278,19,150,15,1128,173,221,218,1737,1,29,2
3124,168,18,242,34,843,190,221,191,1689,1,29,1
2229,73,15,200,45,251,238,236,129,1306,4,10,3
3153,201,12,1331,152,3149,163,229,191,3832,2,23,2
3014,233,24,530,18,922,176,234,172,1776,2,23,6
2221,268,17,42,28,1124,231,227,109,1083,4,10,3
2954,335,19,674,142,2381,210,211,148,1120,4,10,2
3286,257,15,172,55,1845,201,216,120,1600,1,23,1
3168,99,17,585,-30,3671,234,213,188,4781,3,22,1
3289,198,7,666,101,748,247,223,101,2306,3,32,2
2690,160,20,574,31,1336,221,242,149,1552,1,29,1
3247,121,20,290,65,6695,199,240,195,4113,2,23,2
3220,303,21,331,108,1124,170,216,144,4218,1,39,2
3478,52,12,30,13,2618,235,224,120,2422,2,22,2
2220,214,15,313,5,1621,152,231,211,2717,4,6,6
2712,127,19,42,-1,1140,231,220,123,1425,1,35,1
2261,251,10,190,50,1100,223,233,110,1069,4,10,1
2135,84,10,131,167,612,228,224,131,2123,1,29,2
3207,152,10,30,8,1029,220,234,144,1810,1,29,2
3241,323,20,30,25,1613,203,226,164,834,1,24,1
2611,31,10,524,66,533,210,200,142,1403,1,10,2
3118,16,16,770,285,1570,248,223,140,1518,1,29,1
2139,250,18,42,31,2285,238,229,148,460,4,10,6
3155,320,18,301,112,2822,195,214,168,1951,1,29,1
3296,23,14,436,92,1927,213,250,164,711,1,29,2
3169,41,21,95,169,2682,228,217,141,2605,1,11,2
2565,315,13,42,13,1515,179,253,147,1222,1,12,2
2377,327,17,761,97,4065,195,215,171,3349,4,10,6
3234,170,28,278,16,636,211,216,161,2087,2,32,2
3348,334,13,391,86,3110,170,225,188,1753,1,32,1
2308,181,18,80,21,667,231,215,125,368,4,10,6
3199,143,11,170,49,1257,201,217,144,1126,3,32,1
3125,91,21,410,51,755,237,241,112,919,2,23,2
2905,125,11,150,15,1620,220,256,123,3190,1,29,2
3150,133,21,150,16,2624,225,177,130,4988,3,11,2
3187,69,13,120,68,1230,222,213,120,1616,1,29,2
2226,290,5,30,13,1298,178,232,142,1152,4,5,6
3149,247,17,107,133,1451,201,212,158,645,3,33,2
3122,314,13,30,4,695,224,222,160,513,2,23,2
3261,30,20,333,108,1080,208,245,154,2014,3,23,2
2622,34,16,361,63,1926,238,214,105,1358,1,30,7
2738,12,6,124,1,340,252,236,148,2618,1,1,1
2368,222,18,214,70,1228,209,203,180,1270,4,10,3
3274,193,13,218,76,1929,243,226,128,954,1,29,2
3289,48,4,30,47,734,220,229,138,288,2,22,1
2315,215,23,277,36,1128,164,197,149,120,4,6,3
3182,50,17,192,179,3350,216,172,124,1781,1,10,2
3397,201,16,498,133,1090,183,226,147,1988,2,33,2
3272,106,6,300,111,835,234,228,117,3719,2,23,2
2446,200,30,298,112,1116,219,224,182,1794,4,40,7
3335,256,30,660,235,3885,118,226,216,1228,1,29,3
3312,160,15,90,196,3342,222,241,146,188,3,33,2
3214,359,19,472,131,1538,183,227,138,1291,1,24,2
2648,46,11,322,71,3362,223,224,141,1973,1,29,2
3123,112,9,542,18,1442,227,248,147,1096,2,29,2
3024,128,9,67,10,2300,227,226,170,2424,1,29,1
2986,30,40,30,4,1045,205,227,130,2449,1,10,2
3309,53,14,462,48,1713,219,161,91,1807,3,32,1
3166,108,29,316,27,2673,238,214,90,3934,1,29,1
3192,14,15,214,16,5710,240,231,99,1024,1,33,2
2952,177,24,302,106,1016,190,238,159,1290,3,29,2
2812,332,21,162,38,1590,188,204,194,339,3,38,1
2150,316,21,30,16,4664,207,194,154,1646,3,29,2
2216,383,25,95,24,1147,192,216,177,3145,4,10,3
3376,292,10,60,6,1145,203,215,121,1407,2,32,2
3077,183,12,361,85,1576,217,230,191,1193,1,29,2
2416,157,16,340,11,1759,214,199,134,1221,4,10,3
3363,227,12,0,0,1114,194,240,169,1587,1,13,2
3003,284,14,297,20,1727,210,247,103,682,2,23,1
3166,309,20,127,64,672,182,222,190,1233,2,3,7
2419,207,7,334,145,434,184,223,208,1388,4,6,6
3250,83,9,362,62,1548,236,215,183,764,4,10,2
2359,134,10,0,0,1019,245,224,109,1181,3,33,1
2640,9,17,83,26,1802,238,236,190,542,2,23,2
2307,35,23,386,47,3460,184,206,119,1624,4,29,1
2922,29,9,167,55,1264,218,239,141,831,1,29,1
2931,259,13,424,19,728,205,202,183,1689,1,29,1
2586,132,14,248,52,967,213,235,133,2479,1,23,1
2955,184,11,106,28,1150,211,230,141,1908,1,12,2
3207,37,19,121,203,550,192,239,160,1188,4,6,3
2311,162,16,150,16,1200,207,204,163,1050,4,10,1
3212,239,18,228,24,724,249,243,100,2049,3,10,2
3121,25,7,150,58,1541,212,268,134,3536,1,29,2
3213,39,14,648,37,2873,197,214,145,3404,1,24,2
3232,120,17,330,129,570,252,212,161,1113,3,23,2
2857,101,15,150,12,2266,210,226,138,1195,1,10,2
2516,353,7,60,1,1112,229,226,142,180,1,30,1
3106,55,17,108,15,1294,235,218,112,1588,3,29,2
3244,65,11,49,19,735,222,226,150,1285,3,39,7
3100,325,12,70,16,2452,171,251,154,1293,2,23,1
2963,113,12,391,49,1760,193,201,195,1716,3,32,1
3202,275,16,231,161,1130,220,226,113,3598,2,23,1
2315,318,10,128,42,3312,199,215,173,3360,3,19,2
3094,133,19,156,29,4041,221,229,129,1575,3,35,2
3236,43,23,124,16,1069,209,189,176,2107,1,29,2
3028,213,17,150,24,1406,214,233,124,1225,1,23,2
3053,155,10,120,13,2128,248,224,108,1177,1,29,2
3028,274,33,210,39,1101,226,225,163,1097,3,10,2
2116,43,13,408,17,5780,216,236,215,1564,4,10,3
3149,324,23,95,12,4292,162,223,173,1146,2,23,2
2394,79,26,124,12,872,228,139,145,530,4,10,6
3149,284,16,462,282,1474,174,234,229,1681,1,33,1
3129,374,21,276,142,1336,202,200,143,1742,3,23,2
3291,25,13,150,-24,3017,213,224,158,1120,3,23,2
3122,320,16,210,61,1293,189,231,19,672,3,23,1
2919,311,17,124,33,735,186,228,170,1050,1,12,2
2953,110,14,0,0,1634,231,204,170,1048,1,29,2
3014,321,3,162,21,2472,182,205,197,2088,1,12,2
3147,391,29,361,86,1282,228,186,111,936,2,23,1
3221,26,24,150,82,1754,112,217,185,2752,1,22,1
3216,159,17,274,39,2087,239,212,162,5303,3,40,1
2159,192,6,162,14,4241,237,243,19,1335,4,10,3
2876,190,15,342,109,1346,220,218,103,1826,3,40,3
3195,314,14,410,113,2924,208,226,209,4991,1,29,2
3318,35,27,302,150,3530,143,221,199,3107,2,23,2
2187,22,17,504,24,1444,225,239,140,1704,4,6,4
3149,355,22,150,6,935,187,219,178,3368,1,29,1
3155,51,10,350,3,2719,224,228,119,1912,1,31,2
2982,45,19,200,15,1320,226,227,144,2251,1,23,1
3152,316,25,122,127,2518,182,173,164,3175,3,24,2
3291,246,10,278,212,2949,205,212,143,847,2,33,2
2883,333,9,60,112,1172,167,210,152,999,3,14,2
2452,38,23,631,42,1014,210,194,135,4530,4,6,3
3105,267,10,470,67,564,216,223,137,598,1,13,3
2812,97,21,180,89,4280,211,204,186,4517,1,1,2
3182,351,11,253,32,1177,186,213,144,2428,3,38,1
2967,102,20,611,87,634,207,235,166,539,4,3,4
3200,159,21,90,24,1062,235,231,152,1578,4,10,6
2941,320,45,382,36,5090,182,229,163,3300,1,29,2
3120,321,17,242,21,1105,147,223,190,610,2,23,1
3089,293,17,419,49,3035,148,223,223,637,1,29,1
3091,228,23,30,116,1749,172,236,202,2219,1,24,1
3111,34,12,199,106,1142,151,233,183,2411,2,33,2
3293,251,10,431,16,1424,199,239,165,500,1,10,2
2369,142,30,242,125,1778,241,217,178,1239,4,6,2
2199,345,12,30,23,180,193,213,125,1508,4,10,3
3352,210,12,90,18,499,200,205,168,1794,1,30,2
2903,163,12,847,105,690,192,248,159,1146,4,9,6
2399,283,28,60,50,4593,143,206,178,1703,4,40,7
3135,129,14,267,29,1648,233,247,136,860,3,32,2
3157,304,14,612,79,1113,160,240,198,1772,3,12,2
2869,329,17,372,225,1486,134,217,217,1935,2,2,7
2411,325,20,150,68,227,236,173,128,1671,4,10,3
2810,177,2,120,116,1325,214,237,169,1516,1,10,3
3012,313,11,95,10,3137,205,231,153,1847,2,23,1
2947,254,18,484,113,890,205,247,158,4455,1,22,1
3273,128,12,150,111,1108,205,225,178,2078,1,30,2
2838,27,16,90,12,1318,251,212,118,3130,3,32,2
2214,296,4,1134,124,2234,183,223,173,2468,4,1,6
3145,85,7,180,1,631,240,231,125,1275,1,23,2
3108,147,10,577,269,4050,255,235,108,1086,3,29,1
2373,131,29,242,39,3128,232,181,123,5310,4,10,3
3042,136,17,60,69,1462,227,189,140,1503,1,23,1
3002,207,17,316,211,3408,203,233,172,2741,2,32,1
2273,106,16,605,114,1099,202,201,115,1810,4,6,3
3010,140,5,670,122,213,216,223,189,2189,1,24,1
3344,198,15,30,3,3204,221,240,140,1985,1,29,1
2349,189,18,857,190,644,213,220,122,1020,4,6,3
3082,54,19,150,63,3821,228,212,68,1768,1,23,1
2341,322,19,180,101,567,205,225,159,247,4,10,3
2733,334,23,450,-6,1103,191,217,197,614,4,35,1
2946,181,14,180,53,1826,221,234,144,1036,3,31,1
2818,1,25,42,12,1594,221,204,69,1354,1,30,2
3145,250,11,360,96,3226,205,229,199,4918,1,31,2
3132,149,25,150,8,6453,226,216,112,2457,2,23,1
2475,253,16,67,33,3210,164,223,22,3270,1,23,2
3108,257,4,150,27,1168,203,242,185,1253,4,6,3
2040,18,6,162,44,946,229,248,101,1082,4,6,6
2226,124,28,666,11,130,212,224,158,1033,4,18,6
3183,156,30,113,52,754,214,234,196,1362,1,29,1
3085,331,17,495,63,861,157,211,230,2311,1,30,2
3103,187,10,601,108,4648,216,231,154,1096,3,10,2
3109,104,6,30,21,4062,229,228,101,2983,3,23,6
2772,205,11,150,43,1094,201,223,135,1252,1,29,2
3129,46,15,233,162,1224,225,239,135,2231,1,29,1
3010,323,23,130,99,2742,189,228,189,2186,2,22,7
3182,294,19,150,26,2229,221,225,159,790,2,34,1
2922,12,14,175,25,2039,240,216,98,576,1,12,2
3178,159,17,1242,108,4867,249,214,110,3647,3,23,2
3247,333,16,85,-1,3401,215,218,144,772,2,22,1
3199,145,24,30,16,1897,232,237,144,4464,1,23,1
2318,294,13,70,14,771,189,203,135,2724,4,19,3
2472,313,23,391,192,799,206,234,160,728,4,10,6
2224,102,28,370,12,765,245,225,127,488,4,10,2
3199,139,15,251,115,2664,238,233,141,1034,3,23,1
3136,31,13,488,142,3567,201,232,142,2003,1,23,2
2334,293,19,291,47,1012,173,218,192,570,4,10,3
3182,36,12,616,24,6492,217,242,116,2986,1,32,1
3210,56,15,95,42,981,224,205,133,3584,3,31,1
3038,310,20,316,83,2887,224,221,135,4143,1,29,2
2891,50,18,134,21,1677,202,216,144,552,1,10,2
2883,39,20,242,18,1779,207,176,148,2026,1,29,2
2554,192,14,699,78,904,214,226,119,1962,4,4,3
2966,54,9,858,193,640,226,247,113,2150,1,29,2
3296,215,15,154,22,1754,245,222,123,2068,2,24,2
3195,59,11,30,8,357,225,211,117,1338,1,10,2
2830,99,5,221,111,330,227,242,162,440,1,29,1
3170,210,16,339,181,2782,229,225,164,1503,1,22,1
2964,354,26,150,26,3080,164,224,121,2142,3,32,2
3111,287,20,245,162,1211,191,218,177,3071,4,10,3
3134,12,17,361,8,4713,233,221,146,3263,2,23,2
2882,154,18,201,70,1630,237,219,164,1080,3,33,1
2371,83,15,210,23,1221,221,222,179,1115,4,6,3
3082,333,15,350,150,683,199,221,133,2089,2,23,1
2916,156,20,309,106,1716,224,171,155,1528,1,29,3
2628,90,10,270,43,664,246,238,102,4207,1,29,2
3040,209,17,131,0,2283,187,234,198,2738,3,33,2
2621,60,13,30,0,1554,238,147,58,1336,1,29,2
2744,306,22,267,18,1272,180,214,169,834,3,10,3
2091,311,13,246,11,708,198,242,143,2453,1,29,1
3236,173,18,855,284,5470,192,234,181,1230,1,29,2
3493,88,16,312,48,2736,230,223,129,1211,1,29,2
3031,24,14,370,-21,2733,226,238,166,1810,1,6,1
2384,183,17,127,18,1295,238,226,129,486,4,10,7
3126,343,9,42,6,1278,160,239,171,16027,1,29,1
3302,35,6,30,3,2259,218,231,117,2712,4,31,2
3018,44,19,127,44,1735,242,180,64,2063,4,6,6
2978,294,17,150,28,554,207,225,170,1970,1,29,1
2888,18,24,230,11,1502,208,228,128,1840,3,25,2
3373,203,12,283,81,1226,215,202,125,1862,1,29,1
3178,167,11,708,25,821,206,217,164,1002,1,29,1
3119,64,10,484,51,1090,230,220,83,2763,2,22,2
3160,281,14,514,111,1603,167,232,211,1718,2,23,2
3038,248,8,489,67,1663,213,239,168,2438,1,29,2
3028,208,14,633,0,4354,215,224,162,2305,1,3,6
2403,327,16,676,9,2727,180,216,132,3060,4,30,6
3188,113,13,150,153,3216,207,212,166,1508,1,10,6
3137,76,8,285,101,3787,227,231,148,1711,1,23,2
3240,12,23,30,19,4483,211,199,103,1468,1,29,1
3350,214,15,120,22,4500,231,230,122,1158,3,23,1
3186,129,13,150,26,1334,154,222,172,654,3,38,1
2986,139,14,68,31,2340,217,225,139,925,1,29,1
3305,311,18,551,95,1548,192,202,168,1506,2,30,2
2243,282,17,94,37,724,226,236,141,3108,3,32,2
3294,37,12,124,32,731,150,244,136,673,2,22,2
2176,175,24,95,48,1781,244,222,151,2216,4,10,4
2413,41,26,170,42,1550,218,251,216,619,3,23,2
3299,168,16,127,29,4075,212,212,179,2031,3,23,2
3236,79,11,258,278,2310,225,225,64,2542,1,33,2
1932,329,10,124,3,1104,211,235,148,2788,4,10,6
2447,318,17,215,33,5208,218,223,123,1116,1,2,2
2746,260,5,517,14,1509,226,212,134,1004,3,10,3
3100,13,12,40,3,2566,233,223,112,1444,1,25,2
3371,172,4,30,5,1745,215,223,188,1683,2,33,1
3240,85,11,448,44,1243,207,232,164,1460,3,33,1
3216,116,13,699,62,1258,224,251,131,1088,2,24,2
2189,67,11,737,541,1864,226,225,139,1186,1,29,1
3140,335,28,253,97,556,208,174,169,634,1,29,2
2243,160,15,108,48,1121,187,218,166,1564,4,10,6
3216,339,20,30,-3,1188,217,234,152,1694,1,23,1
3221,313,43,430,26,1076,203,252,198,1231,2,23,2
2344,67,12,201,70,1747,240,221,127,1120,3,19,1
2643,336,15,418,83,2382,204,239,164,1808,4,19,3
2210,317,26,424,181,1616,183,224,191,1244,4,10,3
3135,201,15,372,47,360,219,225,156,955,1,23,1
3212,81,13,677,164,764,244,208,172,1313,2,24,3
2762,332,13,277,84,2280,182,229,172,943,3,38,2
2992,75,14,257,97,2576,197,221,189,2009,3,33,2
3205,125,7,150,31,3043,224,235,136,1338,3,32,6
3219,285,6,192,82,1454,204,223,139,1869,2,12,2
3593,24,13,30,24,390,208,229,177,232,2,23,1
3239,308,17,203,121,3453,213,225,155,4319,2,22,2
3171,126,11,419,12,3330,215,215,122,1325,2,23,1
3351,41,15,277,35,1806,208,222,137,907,2,22,1
3126,107,22,117,45,1393,230,197,122,1344,1,29,2
3240,325,4,30,1,1880,213,214,142,1636,2,23,1
2849,156,10,0,0,4500,203,230,150,1399,1,23,2
3096,184,14,150,54,4498,139,221,146,1622,1,23,1
2428,223,14,721,26,2250,226,238,178,1446,1,29,1
3695,330,13,852,108,1940,177,219,141,1602,1,29,1
2778,37,11,180,271,3488,202,231,183,2456,1,27,2
3195,161,6,150,13,721,226,235,142,2008,2,23,2
3168,337,6,921,157,1646,215,219,149,1278,2,23,1
3136,25,6,248,194,1480,226,254,102,1056,2,33,2
3263,306,11,67,19,3624,164,235,167,3021,1,29,1
3167,123,14,306,14,4248,238,228,139,2876,4,1,3
3241,134,17,401,119,1420,231,208,108,1449,4,6,3
3204,126,32,150,11,1295,241,171,113,545,1,10,3
3293,329,14,331,193,1655,193,235,155,1778,2,22,2
3105,67,19,301,44,392,158,225,211,1086,3,33,1
3238,277,11,150,28,3177,202,240,155,136,1,29,2
2143,140,18,67,33,935,213,226,169,1969,4,6,3
3138,237,11,285,64,1108,173,225,119,1535,3,23,2
2930,284,23,371,64,4328,178,224,168,1334,1,29,1
3174,198,20,309,151,5081,225,241,145,1193,1,13,2
2358,136,16,30,0,1778,240,210,109,1112,4,13,2
3236,224,16,214,202,774,173,222,190,562,3,34,2
2800,141,11,369,156,2028,223,226,143,1193,3,34,1
2115,105,8,200,3,1357,231,240,168,1015,4,6,3
3193,51,31,30,12,1221,220,150,104,3788,1,36,2
3134,172,11,108,105,726,228,226,184,200,1,29,2
3216,94,15,483,24,804,237,234,102,1804,2,33,2
2974,110,18,210,20,634,240,252,122,191,1,13,2
2282,185,13,596,19,1568,207,227,169,1183,4,10,3
3393,272,16,153,63,1092,199,239,198,1259,2,32,1
3214,294,11,434,18,2151,197,255,178,1568,1,10,1
2131,350,12,150,11,1503,206,233,166,1726,4,12,2
2321,84,6,30,26,1430,234,225,125,1836,4,10,1
3281,167,17,60,25,2265,226,240,178,2632,1,19,2
3118,320,22,124,132,1478,116,225,172,1363,1,29,2
3387,251,9,150,19,1323,212,241,144,2159,2,22,2
2285,149,5,377,49,3145,234,251,147,668,4,4,6
2191,200,17,30,13,770,227,249,177,1819,4,6,3
3239,114,23,217,60,1766,240,226,122,1464,3,23,2
3151,110,19,30,15,5049,255,228,115,1282,2,32,1
3101,102,17,277,106,1644,221,216,134,1507,2,32,1
3082,213,12,60,51,1670,164,228,74,5243,4,38,2
3006,315,14,30,3,752,188,203,169,1416,2,24,1
3283,34,15,170,31,664,215,211,158,1517,2,22,1
3030,132,16,254,11,1830,228,221,151,1108,3,32,2
3081,195,14,126,39,2213,218,226,147,1685,2,33,1
3042,308,8,360,219,2108,215,166,121,1658,1,24,2
2303,346,13,30,0,1647,187,214,153,2612,4,6,6
2008,11,17,124,164,1354,235,214,110,1978,4,19,6
3244,313,17,212,85,956,201,184,157,4383,3,22,2
2336,347,13,128,127,660,197,223,188,1520,4,10,3
3183,374,19,150,18,1201,147,236,124,5880,2,22,1
3078,314,23,295,40,4093,152,240,201,1324,1,30,2
3144,214,4,474,231,1213,145,224,219,4458,2,23,1
2276,286,10,334,135,632,252,234,84,3406,4,6,3
3167,169,20,108,151,2017,211,249,162,2418,1,29,2
2885,44,24,212,58,1046,186,218,171,1449,2,20,1
2886,55,11,431,55,3127,201,216,147,1508,1,23,2
3579,67,15,242,47,342,230,214,137,2915,1,23,2
3206,100,10,532,255,1399,239,224,127,3305,4,23,2
2257,317,16,277,170,2805,146,215,143,1057,4,10,7
2349,349,15,30,30,246,197,217,177,629,4,10,3
3285,332,29,434,16,1541,185,228,123,4403,3,24,2
2348,312,11,484,15,2134,200,233,160,3324,3,32,1
3271,252,19,323,41,2202,155,223,224,634,2,23,1
3322,237,18,85,26,1518,201,222,158,2061,1,29,1
3319,100,20,336,93,1330,239,217,129,2485,3,33,1
2472,136,16,402,182,2268,249,222,149,184,4,12,2
2932,321,17,300,23,1624,210,229,140,1442,3,32,2
3204,340,16,636,48,3200,184,218,191,1350,3,32,2
