Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
3084.0,109.0,16.0,108.0,23.0,1248.0,245.0,221.0,99.0,1634.0,3,13,1
2344.0,353.0,31.0,120.0,87.0,1611.0,153.0,171.0,145.0,865.0,4,10,3
2495.0,79.0,2.0,0.0,0.0,467.0,222.0,234.0,148.0,1461.0,4,6,6
3103.0,28.0,5.0,134.0,10.0,1471.0,218.0,230.0,148.0,1371.0,2,23,2
2891.0,216.0,15.0,228.0,18.0,2430.0,203.0,253.0,183.0,2295.0,3,26,2
2283.0,334.0,6.0,124.0,27.0,660.0,206.0,232.0,164.0,612.0,4,2,3
3225.0,319.0,5.0,216.0,1.0,5642.0,208.0,235.0,167.0,1667.0,1,22,1
2469.0,86.0,12.0,30.0,-2.0,426.0,237.0,221.0,113.0,1310.0,4,6,6
2331.0,348.0,26.0,150.0,64.0,255.0,162.0,189.0,158.0,1077.0,4,10,2
3267.0,53.0,15.0,424.0,106.0,2605.0,227.0,207.0,110.0,3287.0,3,32,7
3405.0,146.0,5.0,240.0,65.0,3046.0,227.0,239.0,146.0,1956.0,1,39,1
2915.0,52.0,8.0,0.0,0.0,1060.0,225.0,222.0,131.0,2249.0,1,23,1
2885.0,30.0,10.0,30.0,5.0,3210.0,217.0,217.0,135.0,4549.0,1,12,2
3245.0,162.0,21.0,592.0,143.0,509.0,235.0,240.0,125.0,4618.0,2,25,2
3017.0,262.0,12.0,240.0,45.0,2368.0,190.0,246.0,195.0,1033.0,1,29,2
3299.0,129.0,23.0,242.0,-22.0,658.0,250.0,219.0,84.0,4052.0,2,32,2
3114.0,332.0,4.0,67.0,0.0,458.0,211.0,235.0,162.0,2083.0,2,22,1
3215.0,157.0,5.0,365.0,54.0,1099.0,226.0,241.0,149.0,1950.0,2,23,1
3170.0,167.0,15.0,212.0,37.0,962.0,231.0,244.0,140.0,2103.0,2,23,1
2166.0,341.0,21.0,67.0,30.0,351.0,171.0,203.0,168.0,474.0,4,10,2
3191.0,212.0,8.0,300.0,30.0,1167.0,214.0,247.0,170.0,1973.0,2,23,1
3229.0,270.0,17.0,424.0,55.0,693.0,173.0,244.0,209.0,730.0,2,23,1
3284.0,231.0,13.0,541.0,150.0,764.0,199.0,252.0,189.0,4702.0,2,32,2
3035.0,1.0,19.0,920.0,166.0,2552.0,189.0,200.0,145.0,1441.0,3,24,2
2853.0,346.0,24.0,134.0,40.0,1018.0,167.0,195.0,162.0,1922.0,3,24,2
2277.0,14.0,21.0,85.0,26.0,488.0,196.0,193.0,128.0,552.0,4,10,3
2585.0,2.0,24.0,360.0,171.0,256.0,180.0,188.0,140.0,847.0,4,10,2
3203.0,103.0,13.0,569.0,70.0,5699.0,241.0,223.0,109.0,1537.0,1,29,1
2875.0,78.0,8.0,342.0,55.0,836.0,231.0,226.0,128.0,2742.0,3,11,2
3367.0,311.0,26.0,858.0,90.0,1084.0,141.0,212.0,206.0,872.0,2,23,1
3049.0,332.0,9.0,365.0,37.0,765.0,199.0,229.0,169.0,997.0,2,22,2
2503.0,185.0,9.0,30.0,0.0,1142.0,222.0,246.0,158.0,1616.0,3,17,3
2513.0,305.0,9.0,323.0,81.0,301.0,195.0,235.0,181.0,1849.0,4,10,3
3397.0,280.0,7.0,1055.0,140.0,1146.0,201.0,241.0,179.0,2032.0,3,32,1
3640.0,264.0,13.0,552.0,228.0,3061.0,186.0,246.0,198.0,1282.0,1,40,1
3131.0,6.0,9.0,268.0,29.0,1541.0,210.0,223.0,151.0,1159.0,2,24,2
2326.0,307.0,18.0,201.0,11.0,150.0,166.0,226.0,199.0,768.0,4,10,2
3245.0,34.0,5.0,30.0,1.0,6240.0,219.0,228.0,145.0,258.0,1,23,1
3170.0,9.0,15.0,175.0,38.0,607.0,202.0,210.0,142.0,1944.0,2,23,1
3298.0,160.0,26.0,503.0,149.0,1443.0,236.0,235.0,112.0,1595.0,2,33,1
3465.0,190.0,7.0,451.0,12.0,1579.0,220.0,245.0,160.0,3749.0,2,35,1
2935.0,189.0,28.0,830.0,158.0,4226.0,208.0,247.0,155.0,1438.0,3,33,2
3076.0,302.0,21.0,95.0,9.0,2022.0,155.0,225.0,207.0,3319.0,1,29,1
2078.0,144.0,34.0,85.0,59.0,450.0,244.0,211.0,65.0,331.0,4,1,3
2213.0,60.0,31.0,242.0,149.0,192.0,226.0,160.0,43.0,404.0,4,1,3
2557.0,294.0,6.0,335.0,50.0,792.0,202.0,239.0,176.0,1114.0,4,6,2
3164.0,315.0,15.0,30.0,6.0,631.0,178.0,226.0,188.0,940.0,2,32,2
3114.0,20.0,24.0,570.0,54.0,1348.0,195.0,182.0,114.0,2163.0,3,33,2
2218.0,321.0,28.0,42.0,1.0,1429.0,137.0,200.0,196.0,1008.0,4,10,3
3098.0,189.0,11.0,85.0,4.0,1926.0,220.0,249.0,161.0,524.0,1,23,1
2180.0,176.0,23.0,342.0,161.0,518.0,225.0,245.0,139.0,379.0,4,1,3
2153.0,119.0,16.0,30.0,4.0,218.0,246.0,224.0,101.0,573.0,4,1,3
3241.0,102.0,14.0,301.0,45.0,120.0,243.0,221.0,104.0,577.0,2,32,2
3212.0,149.0,16.0,511.0,110.0,446.0,239.0,237.0,122.0,4696.0,2,22,2
3241.0,17.0,11.0,30.0,6.0,4446.0,211.0,216.0,141.0,874.0,1,39,1
2184.0,315.0,32.0,42.0,3.0,616.0,122.0,197.0,206.0,503.0,4,10,6
3349.0,175.0,11.0,60.0,-5.0,1612.0,226.0,246.0,151.0,3342.0,2,35,1
3181.0,195.0,16.0,469.0,1.0,2090.0,215.0,252.0,166.0,1883.0,3,33,2
2275.0,305.0,23.0,134.0,45.0,1530.0,151.0,221.0,207.0,713.0,4,6,6
2204.0,19.0,31.0,474.0,127.0,513.0,181.0,160.0,99.0,674.0,4,10,3
3338.0,154.0,15.0,551.0,132.0,1422.0,237.0,240.0,128.0,1905.0,3,32,1
3186.0,62.0,9.0,127.0,14.0,5466.0,228.0,221.0,125.0,1681.0,1,29,2
3214.0,265.0,9.0,162.0,0.0,997.0,198.0,244.0,185.0,1263.0,2,40,1
3277.0,83.0,17.0,42.0,6.0,2967.0,241.0,209.0,93.0,2438.0,1,39,1
3265.0,135.0,22.0,162.0,-65.0,577.0,248.0,225.0,93.0,3633.0,2,25,2
3057.0,50.0,4.0,30.0,-1.0,3072.0,222.0,231.0,145.0,1140.0,1,23,2
3067.0,225.0,16.0,150.0,36.0,3124.0,197.0,253.0,190.0,780.0,3,32,2
3274.0,281.0,8.0,330.0,62.0,4937.0,199.0,241.0,182.0,977.0,1,29,2
3129.0,42.0,7.0,247.0,13.0,1840.0,221.0,225.0,139.0,830.0,3,31,1
3190.0,17.0,17.0,323.0,49.0,2310.0,204.0,203.0,132.0,1423.0,3,32,2
3163.0,49.0,15.0,175.0,26.0,1026.0,225.0,206.0,111.0,5019.0,2,22,1
3064.0,304.0,7.0,90.0,10.0,2663.0,201.0,237.0,175.0,1832.0,3,32,2
3186.0,38.0,8.0,819.0,165.0,2457.0,220.0,222.0,137.0,3102.0,3,31,1
3228.0,189.0,14.0,577.0,37.0,6037.0,220.0,250.0,160.0,3125.0,1,29,2
3047.0,45.0,4.0,469.0,65.0,2812.0,221.0,231.0,146.0,6538.0,1,29,1
2419.0,101.0,14.0,510.0,87.0,633.0,243.0,220.0,103.0,1233.0,4,3,6
2835.0,270.0,3.0,0.0,0.0,2907.0,212.0,240.0,166.0,2214.0,1,29,2
3113.0,91.0,12.0,283.0,38.0,4507.0,238.0,221.0,111.0,3118.0,1,29,1
2632.0,73.0,16.0,67.0,20.0,1575.0,237.0,207.0,96.0,190.0,3,10,2
3203.0,35.0,11.0,212.0,1.0,2624.0,219.0,215.0,130.0,1262.0,3,22,1
2483.0,54.0,6.0,242.0,40.0,124.0,224.0,227.0,138.0,1725.0,4,6,3
3027.0,25.0,11.0,324.0,55.0,2271.0,215.0,216.0,137.0,2144.0,3,32,1
3164.0,262.0,10.0,371.0,69.0,4286.0,194.0,246.0,190.0,1071.0,1,29,1
2406.0,45.0,17.0,430.0,224.0,1061.0,222.0,201.0,107.0,1129.0,4,6,3
2389.0,327.0,11.0,42.0,9.0,912.0,192.0,227.0,174.0,953.0,4,16,6
2701.0,20.0,14.0,192.0,14.0,1689.0,209.0,210.0,135.0,1075.0,1,29,2
3393.0,59.0,10.0,90.0,3.0,1716.0,228.0,219.0,124.0,3378.0,2,35,1
3108.0,4.0,11.0,30.0,5.0,2949.0,205.0,219.0,150.0,2190.0,3,23,1
3132.0,331.0,2.0,212.0,3.0,2676.0,213.0,236.0,160.0,968.0,1,23,2
3370.0,94.0,11.0,301.0,48.0,2016.0,237.0,224.0,117.0,3354.0,1,38,7
2955.0,305.0,11.0,30.0,5.0,331.0,188.0,234.0,186.0,700.0,2,23,1
2570.0,91.0,19.0,85.0,15.0,957.0,245.0,207.0,84.0,671.0,1,9,2
2942.0,225.0,12.0,182.0,42.0,5061.0,204.0,251.0,183.0,1351.0,1,30,2
2941.0,69.0,20.0,30.0,15.0,2297.0,237.0,197.0,83.0,2707.0,3,33,1
2291.0,14.0,27.0,228.0,102.0,323.0,184.0,174.0,116.0,484.0,4,10,2
3316.0,56.0,23.0,510.0,25.0,1765.0,228.0,185.0,79.0,3034.0,2,23,2
3332.0,60.0,10.0,631.0,137.0,485.0,228.0,219.0,123.0,531.0,2,38,1
2894.0,290.0,5.0,108.0,4.0,1308.0,206.0,239.0,172.0,1645.0,1,29,1
3170.0,13.0,12.0,474.0,37.0,3023.0,208.0,216.0,143.0,2674.0,3,32,1
3242.0,170.0,16.0,182.0,36.0,1781.0,230.0,245.0,142.0,1736.0,3,33,1
2967.0,6.0,15.0,270.0,80.0,1950.0,201.0,210.0,145.0,2707.0,3,33,2
2719.0,141.0,20.0,150.0,62.0,2072.0,245.0,230.0,104.0,2754.0,1,30,2
3433.0,140.0,13.0,618.0,-19.0,1387.0,239.0,236.0,125.0,3922.0,2,38,1
3358.0,351.0,16.0,201.0,65.0,2408.0,190.0,212.0,158.0,2613.0,1,39,1
3481.0,38.0,23.0,30.0,2.0,1761.0,213.0,182.0,93.0,1926.0,2,39,7
3449.0,83.0,22.0,277.0,116.0,1506.0,244.0,197.0,71.0,1529.0,2,39,7
3485.0,91.0,23.0,767.0,200.0,2165.0,248.0,196.0,65.0,1573.0,1,40,1
2677.0,59.0,12.0,390.0,2.0,1406.0,229.0,214.0,116.0,799.0,1,29,2
2587.0,158.0,15.0,510.0,151.0,510.0,235.0,241.0,133.0,525.0,3,2,3
3047.0,74.0,25.0,162.0,14.0,4614.0,240.0,184.0,60.0,934.0,1,29,2
3303.0,10.0,11.0,256.0,27.0,1950.0,208.0,218.0,146.0,1383.0,3,31,1
2172.0,319.0,42.0,60.0,65.0,247.0,83.0,166.0,203.0,564.0,4,10,3
3200.0,81.0,18.0,95.0,17.0,3274.0,241.0,206.0,88.0,3144.0,3,24,2
3218.0,156.0,8.0,400.0,57.0,1034.0,230.0,241.0,144.0,1983.0,2,23,1
2750.0,85.0,3.0,30.0,4.0,2792.0,223.0,234.0,147.0,2106.0,1,20,2
2762.0,63.0,7.0,192.0,35.0,1575.0,226.0,226.0,134.0,2227.0,1,12,2
3104.0,0.0,1.0,0.0,0.0,4235.0,217.0,236.0,156.0,1409.0,1,22,1
3333.0,97.0,14.0,420.0,42.0,1719.0,242.0,218.0,102.0,3100.0,2,23,2
2255.0,312.0,23.0,182.0,-36.0,1266.0,151.0,216.0,202.0,981.0,4,10,3
3315.0,167.0,13.0,331.0,24.0,1758.0,231.0,244.0,143.0,3108.0,2,23,2
3324.0,188.0,3.0,170.0,34.0,499.0,220.0,242.0,158.0,1008.0,2,32,2
3196.0,74.0,9.0,30.0,4.0,2201.0,231.0,223.0,125.0,2325.0,1,29,1
2378.0,126.0,16.0,234.0,91.0,1342.0,245.0,227.0,105.0,977.0,4,2,3
3281.0,141.0,29.0,256.0,72.0,3215.0,247.0,218.0,77.0,2955.0,1,29,1
2876.0,63.0,24.0,330.0,93.0,1933.0,233.0,183.0,70.0,2078.0,3,33,2
3131.0,337.0,7.0,408.0,34.0,1396.0,204.0,230.0,165.0,1112.0,2,24,2
2956.0,252.0,8.0,295.0,13.0,5672.0,204.0,245.0,180.0,1994.0,1,23,1
3089.0,325.0,4.0,601.0,46.0,696.0,210.0,235.0,163.0,841.0,2,22,2
3220.0,286.0,18.0,60.0,25.0,4847.0,166.0,236.0,209.0,1405.0,1,29,2
3096.0,7.0,24.0,150.0,42.0,3555.0,184.0,187.0,133.0,1445.0,3,31,1
2670.0,47.0,24.0,300.0,173.0,959.0,220.0,181.0,83.0,1366.0,3,33,2
2947.0,235.0,21.0,255.0,113.0,890.0,180.0,253.0,205.0,644.0,3,13,2
3274.0,282.0,8.0,892.0,164.0,1719.0,198.0,241.0,182.0,2547.0,3,31,1
2757.0,47.0,9.0,67.0,6.0,2389.0,223.0,221.0,132.0,1590.0,1,12,2
3226.0,350.0,11.0,67.0,9.0,4380.0,201.0,222.0,160.0,560.0,3,32,1
2906.0,279.0,13.0,175.0,59.0,3840.0,184.0,241.0,197.0,5883.0,1,29,2
3334.0,48.0,6.0,300.0,58.0,1032.0,223.0,226.0,139.0,547.0,2,32,1
3083.0,16.0,3.0,466.0,50.0,390.0,217.0,232.0,153.0,1224.0,3,32,2
2848.0,115.0,10.0,466.0,47.0,2591.0,237.0,231.0,123.0,2789.0,1,12,2
3137.0,50.0,12.0,342.0,29.0,5644.0,225.0,213.0,120.0,934.0,1,29,1
2580.0,59.0,10.0,330.0,59.0,180.0,228.0,219.0,124.0,781.0,4,6,2
2465.0,270.0,17.0,216.0,51.0,210.0,174.0,244.0,208.0,721.0,4,10,3
3109.0,158.0,24.0,67.0,12.0,1129.0,237.0,236.0,114.0,977.0,3,22,1
3330.0,305.0,13.0,301.0,-1.0,1506.0,182.0,232.0,190.0,2024.0,2,38,1
2423.0,316.0,22.0,390.0,154.0,1254.0,157.0,216.0,196.0,713.0,4,10,3
2356.0,308.0,18.0,0.0,0.0,859.0,168.0,226.0,197.0,1537.0,4,10,6
3425.0,159.0,12.0,424.0,96.0,1124.0,233.0,242.0,138.0,4042.0,2,38,2
3127.0,122.0,16.0,301.0,89.0,242.0,246.0,226.0,103.0,1518.0,1,22,2
3299.0,128.0,20.0,708.0,183.0,2737.0,249.0,223.0,94.0,2601.0,3,33,1
3330.0,28.0,19.0,90.0,11.0,1935.0,209.0,194.0,115.0,4827.0,2,22,1
2353.0,319.0,14.0,175.0,44.0,1339.0,184.0,227.0,182.0,376.0,4,10,3
2847.0,11.0,4.0,124.0,13.0,3686.0,216.0,232.0,153.0,6500.0,1,29,2
2605.0,95.0,13.0,323.0,65.0,1101.0,240.0,221.0,110.0,607.0,1,30,2
3361.0,84.0,4.0,42.0,-1.0,2461.0,226.0,232.0,141.0,1230.0,3,39,7
2487.0,314.0,15.0,67.0,17.0,582.0,180.0,228.0,187.0,532.0,4,10,2
3057.0,192.0,10.0,782.0,23.0,6141.0,219.0,248.0,162.0,3185.0,1,29,2
3214.0,160.0,17.0,323.0,-116.0,417.0,235.0,241.0,131.0,3511.0,2,25,2
2456.0,212.0,12.0,516.0,83.0,750.0,210.0,251.0,176.0,1234.0,4,6,6
3038.0,268.0,26.0,391.0,127.0,5540.0,143.0,239.0,229.0,1025.0,1,29,2
3327.0,23.0,16.0,228.0,15.0,1758.0,209.0,204.0,128.0,4960.0,2,22,1
3116.0,320.0,12.0,268.0,39.0,212.0,190.0,229.0,179.0,1383.0,2,22,1
3244.0,7.0,13.0,30.0,1.0,1997.0,203.0,213.0,146.0,4595.0,2,23,1
3119.0,279.0,14.0,175.0,23.0,124.0,182.0,241.0,198.0,934.0,2,22,1
2774.0,104.0,8.0,95.0,3.0,938.0,234.0,230.0,129.0,2402.0,3,11,2
3211.0,159.0,25.0,458.0,57.0,3538.0,237.0,235.0,113.0,842.0,3,33,2
2326.0,356.0,30.0,218.0,73.0,644.0,157.0,170.0,140.0,511.0,4,10,6
2406.0,111.0,20.0,150.0,38.0,402.0,249.0,215.0,85.0,1191.0,4,4,3
2974.0,45.0,22.0,212.0,66.0,2393.0,220.0,187.0,91.0,1896.0,3,33,1
3190.0,22.0,7.0,0.0,0.0,1922.0,216.0,225.0,146.0,1634.0,2,19,1
3310.0,95.0,14.0,108.0,25.0,1689.0,241.0,219.0,104.0,1917.0,1,39,1
2554.0,61.0,19.0,309.0,35.0,306.0,232.0,198.0,91.0,2442.0,1,29,2
3176.0,67.0,18.0,255.0,43.0,741.0,235.0,201.0,91.0,5272.0,2,22,1
3078.0,68.0,9.0,300.0,9.0,3461.0,230.0,221.0,124.0,5019.0,1,29,2
3068.0,0.0,5.0,30.0,0.0,2290.0,213.0,231.0,156.0,2131.0,3,32,2
2310.0,127.0,23.0,42.0,19.0,1357.0,251.0,217.0,81.0,849.0,4,3,3
2504.0,115.0,7.0,297.0,28.0,488.0,232.0,233.0,134.0,3455.0,1,18,2
2133.0,151.0,17.0,30.0,3.0,379.0,239.0,237.0,122.0,511.0,4,1,3
2693.0,353.0,17.0,212.0,64.0,2514.0,188.0,207.0,155.0,1328.0,3,10,2
3432.0,66.0,6.0,300.0,-42.0,1121.0,226.0,228.0,137.0,834.0,2,38,7
2192.0,353.0,21.0,495.0,190.0,603.0,180.0,199.0,154.0,285.0,4,5,3
2532.0,15.0,5.0,218.0,24.0,808.0,216.0,230.0,152.0,900.0,4,6,2
2790.0,68.0,9.0,443.0,-5.0,1758.0,229.0,223.0,126.0,2748.0,1,12,2
2308.0,323.0,23.0,319.0,136.0,865.0,154.0,209.0,191.0,1184.0,4,10,6
3377.0,135.0,7.0,778.0,196.0,1332.0,231.0,237.0,139.0,882.0,2,20,1
2419.0,328.0,21.0,242.0,92.0,1473.0,163.0,210.0,183.0,417.0,4,10,6
2292.0,107.0,28.0,90.0,44.0,939.0,254.0,194.0,48.0,1084.0,4,4,6
2481.0,6.0,13.0,170.0,31.0,934.0,203.0,214.0,147.0,313.0,4,6,3
3037.0,45.0,12.0,277.0,62.0,4080.0,223.0,214.0,123.0,5058.0,1,29,2
2396.0,108.0,26.0,60.0,20.0,551.0,253.0,200.0,58.0,1302.0,4,4,3
2707.0,106.0,10.0,124.0,10.0,2010.0,237.0,228.0,122.0,342.0,3,10,2
3154.0,359.0,9.0,201.0,38.0,451.0,206.0,223.0,155.0,2377.0,2,23,2
2740.0,283.0,18.0,67.0,1.0,1380.0,167.0,238.0,209.0,2334.0,1,29,2
3290.0,167.0,15.0,240.0,62.0,531.0,231.0,244.0,140.0,1218.0,2,40,1
2949.0,50.0,11.0,255.0,36.0,4659.0,225.0,215.0,123.0,4302.0,1,23,1
3049.0,72.0,4.0,270.0,1.0,2704.0,224.0,232.0,144.0,816.0,1,23,2
3142.0,100.0,11.0,268.0,22.0,330.0,238.0,225.0,116.0,5511.0,2,23,1
3108.0,8.0,7.0,270.0,39.0,470.0,212.0,227.0,152.0,1503.0,1,22,2
2789.0,42.0,27.0,120.0,40.0,1129.0,213.0,170.0,76.0,1563.0,3,24,2
2335.0,205.0,10.0,234.0,60.0,582.0,215.0,249.0,169.0,725.0,4,4,3
2867.0,255.0,32.0,162.0,96.0,2245.0,132.0,240.0,236.0,1503.0,3,13,1
3178.0,319.0,9.0,108.0,0.0,787.0,198.0,232.0,174.0,949.0,2,22,1
3189.0,126.0,7.0,0.0,0.0,2648.0,232.0,236.0,137.0,2658.0,1,30,1
2147.0,37.0,29.0,270.0,97.0,330.0,205.0,164.0,77.0,331.0,4,10,6
3141.0,0.0,5.0,270.0,56.0,726.0,212.0,230.0,156.0,1082.0,2,22,1
3127.0,346.0,8.0,457.0,-50.0,865.0,205.0,228.0,161.0,1032.0,2,23,1
2955.0,125.0,22.0,134.0,36.0,5654.0,250.0,219.0,86.0,4013.0,1,30,2
3107.0,187.0,12.0,309.0,55.0,270.0,221.0,249.0,159.0,649.0,3,32,2
3061.0,347.0,12.0,30.0,1.0,1290.0,196.0,220.0,162.0,2431.0,3,24,1
3229.0,9.0,10.0,551.0,61.0,1537.0,209.0,219.0,148.0,2287.0,2,33,2
3266.0,204.0,14.0,534.0,175.0,3974.0,212.0,252.0,172.0,702.0,3,34,2
2243.0,322.0,20.0,228.0,152.0,497.0,165.0,216.0,189.0,277.0,4,6,3
3384.0,88.0,15.0,524.0,227.0,1448.0,241.0,214.0,99.0,914.0,3,39,7
3225.0,225.0,18.0,277.0,80.0,1379.0,193.0,254.0,193.0,4367.0,2,22,1
3261.0,62.0,9.0,376.0,-12.0,882.0,228.0,221.0,126.0,3127.0,2,23,2
3120.0,54.0,15.0,268.0,37.0,4858.0,228.0,207.0,109.0,2721.0,1,29,1
2403.0,55.0,11.0,190.0,71.0,242.0,227.0,216.0,121.0,592.0,4,4,3
3306.0,177.0,5.0,437.0,88.0,3275.0,222.0,242.0,155.0,2032.0,1,29,1
2126.0,295.0,23.0,108.0,61.0,630.0,148.0,226.0,215.0,240.0,4,10,3
2903.0,83.0,25.0,190.0,83.0,192.0,245.0,189.0,59.0,1024.0,1,29,2
2926.0,200.0,18.0,570.0,169.0,1358.0,210.0,253.0,171.0,1699.0,3,33,2
3222.0,162.0,6.0,124.0,7.0,875.0,226.0,242.0,149.0,1146.0,2,40,1
3168.0,106.0,6.0,351.0,16.0,5237.0,231.0,232.0,135.0,2619.0,1,29,2
3082.0,338.0,5.0,721.0,39.0,810.0,209.0,233.0,162.0,886.0,2,22,2
2762.0,306.0,8.0,67.0,1.0,2250.0,197.0,235.0,178.0,1008.0,3,31,2
2179.0,227.0,24.0,268.0,132.0,309.0,178.0,254.0,204.0,918.0,4,1,3
2302.0,336.0,20.0,190.0,58.0,258.0,172.0,209.0,174.0,684.0,4,10,2
3036.0,39.0,9.0,150.0,3.0,1652.0,221.0,219.0,133.0,1120.0,3,31,1
3200.0,124.0,24.0,127.0,39.0,1530.0,252.0,214.0,76.0,2635.0,1,30,2
3271.0,135.0,8.0,362.0,19.0,6210.0,233.0,237.0,136.0,518.0,1,22,1
3338.0,168.0,11.0,421.0,47.0,1798.0,229.0,244.0,146.0,3039.0,2,23,2
3126.0,258.0,6.0,618.0,66.0,2030.0,207.0,243.0,175.0,2513.0,3,32,1
2607.0,334.0,10.0,216.0,56.0,859.0,197.0,227.0,169.0,601.0,1,29,2
2551.0,55.0,10.0,324.0,33.0,1128.0,226.0,219.0,126.0,1165.0,3,4,3
3115.0,6.0,4.0,0.0,0.0,295.0,214.0,231.0,154.0,2177.0,2,23,2
2979.0,53.0,7.0,162.0,19.0,1383.0,224.0,225.0,135.0,1939.0,1,22,2
3355.0,261.0,5.0,201.0,16.0,1082.0,209.0,242.0,172.0,2084.0,3,32,1
2074.0,33.0,33.0,277.0,105.0,390.0,194.0,149.0,69.0,402.0,4,6,3
3164.0,79.0,15.0,162.0,-2.0,2824.0,238.0,212.0,101.0,1915.0,3,31,1
3206.0,287.0,19.0,134.0,42.0,711.0,165.0,236.0,209.0,2508.0,2,33,1
3165.0,57.0,11.0,552.0,128.0,3982.0,228.0,217.0,121.0,2674.0,1,30,2
2677.0,156.0,20.0,108.0,35.0,1679.0,238.0,238.0,120.0,1298.0,3,13,2
3187.0,36.0,18.0,547.0,261.0,1899.0,215.0,197.0,111.0,2738.0,3,33,1
2151.0,329.0,13.0,0.0,0.0,765.0,187.0,223.0,175.0,1598.0,4,16,4
3313.0,94.0,18.0,417.0,84.0,551.0,246.0,209.0,85.0,713.0,2,24,7
3139.0,251.0,12.0,218.0,31.0,5643.0,193.0,248.0,193.0,3137.0,1,22,2
2373.0,119.0,8.0,108.0,0.0,497.0,235.0,233.0,129.0,815.0,3,2,3
2287.0,112.0,28.0,216.0,66.0,594.0,254.0,198.0,52.0,1698.0,4,3,4
2428.0,344.0,15.0,150.0,44.0,1027.0,188.0,214.0,164.0,979.0,4,6,3
3191.0,285.0,13.0,30.0,6.0,752.0,184.0,240.0,195.0,1053.0,2,24,2
3306.0,90.0,9.0,30.0,-7.0,1140.0,235.0,225.0,121.0,1350.0,2,38,7
2331.0,117.0,3.0,0.0,0.0,1353.0,225.0,236.0,146.0,247.0,4,6,4
2928.0,125.0,29.0,67.0,38.0,2696.0,253.0,206.0,59.0,1758.0,3,27,1
2877.0,20.0,15.0,228.0,24.0,730.0,208.0,207.0,133.0,42.0,3,32,2
2368.0,45.0,3.0,0.0,0.0,551.0,220.0,233.0,150.0,1341.0,4,16,3
3260.0,302.0,23.0,242.0,64.0,421.0,149.0,222.0,210.0,497.0,2,33,1
2910.0,277.0,11.0,301.0,26.0,1451.0,189.0,242.0,193.0,1405.0,3,32,2
3258.0,136.0,13.0,85.0,-1.0,3048.0,240.0,234.0,121.0,618.0,1,23,1
2226.0,274.0,28.0,60.0,19.0,382.0,133.0,233.0,233.0,1308.0,4,10,3
2406.0,97.0,23.0,175.0,-15.0,577.0,250.0,200.0,65.0,541.0,4,1,3
3070.0,10.0,15.0,366.0,16.0,1358.0,202.0,208.0,141.0,1931.0,3,24,1
2382.0,46.0,30.0,376.0,-7.0,1173.0,213.0,161.0,63.0,875.0,4,10,3
3208.0,344.0,18.0,67.0,21.0,1642.0,182.0,210.0,165.0,2787.0,1,29,2
2815.0,305.0,6.0,60.0,5.0,2207.0,204.0,237.0,172.0,2477.0,1,23,2
3457.0,330.0,13.0,771.0,260.0,914.0,189.0,224.0,174.0,1022.0,2,40,1
2840.0,13.0,9.0,277.0,53.0,2206.0,212.0,222.0,148.0,2408.0,1,29,2
2395.0,349.0,23.0,127.0,34.0,702.0,170.0,194.0,158.0,1218.0,4,10,6
2480.0,19.0,11.0,42.0,1.0,366.0,212.0,217.0,141.0,1209.0,4,11,6
3112.0,329.0,6.0,607.0,-73.0,1006.0,207.0,233.0,165.0,1142.0,2,23,2
3291.0,123.0,18.0,60.0,10.0,872.0,248.0,223.0,96.0,1230.0,2,24,2
2915.0,39.0,10.0,277.0,43.0,3432.0,221.0,219.0,132.0,3000.0,1,23,2
2311.0,327.0,22.0,0.0,0.0,942.0,160.0,208.0,185.0,902.0,4,17,6
3414.0,348.0,19.0,782.0,215.0,930.0,180.0,205.0,161.0,787.0,2,33,1
2022.0,93.0,40.0,120.0,74.0,210.0,246.0,150.0,0.0,469.0,4,1,3
3245.0,161.0,19.0,390.0,100.0,1320.0,236.0,240.0,127.0,1732.0,2,33,1
2183.0,35.0,39.0,150.0,108.0,443.0,184.0,127.0,48.0,268.0,4,10,6
3272.0,16.0,7.0,67.0,5.0,1187.0,214.0,226.0,148.0,3247.0,2,23,2
3010.0,318.0,6.0,592.0,-110.0,1785.0,203.0,234.0,170.0,2173.0,3,31,2
3318.0,288.0,8.0,150.0,31.0,516.0,197.0,239.0,182.0,983.0,2,32,2
3215.0,169.0,13.0,0.0,0.0,997.0,230.0,245.0,144.0,1221.0,1,23,1
3138.0,19.0,14.0,170.0,30.0,4206.0,208.0,209.0,135.0,1706.0,1,23,1
2720.0,76.0,9.0,426.0,38.0,488.0,232.0,223.0,124.0,1209.0,3,11,2
2221.0,301.0,24.0,42.0,18.0,1618.0,146.0,221.0,212.0,247.0,4,10,6
3193.0,212.0,21.0,150.0,41.0,1513.0,198.0,254.0,185.0,4355.0,2,22,1
2605.0,159.0,11.0,272.0,66.0,1392.0,231.0,242.0,141.0,1873.0,3,4,3
2937.0,6.0,10.0,551.0,165.0,592.0,208.0,222.0,150.0,1256.0,3,32,1
2315.0,87.0,9.0,127.0,35.0,618.0,233.0,226.0,125.0,780.0,4,4,3
